# scope 实时采样  2026-09-17 01:19:34
# 电机=[1, 2]  目标=20Hz
# 角度 度 / 电压 mV / 电流 mA / speed_rpm 带符号
t_s,addr,bus_mv,phase_ma,encoder,target_deg,speed_rpm,pos_deg,err_deg,homing_flags,motor_status
9.976767,1,11024,16,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
9.979766,2,11041,57,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.027773,1,11005,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.029776,2,11105,58,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.120336,1,10976,16,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.122338,2,11072,58,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.179945,1,10951,16,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.183942,2,11079,57,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.235746,1,10976,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.240712,2,11097,57,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.294133,1,11010,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.299125,2,11082,58,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.349745,1,10944,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.354746,2,11057,57,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.406681,1,10949,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.40968,2,11089,58,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.466722,1,10971,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.468713,2,11082,57,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.527009,1,10986,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.543631,2,11047,57,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.616923,1,10999,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.636662,2,11081,56,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.640658,1,10970,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.643795,2,11125,55,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.694652,1,11004,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.699634,2,11035,56,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.757227,1,10950,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.760226,2,11085,57,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.817881,1,10931,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.820886,2,11085,56,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.903054,1,10971,16,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.925066,2,11082,56,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
10.97875,1,10971,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
10.982746,2,11073,57,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.035372,1,10974,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.038377,2,11062,57,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.087266,1,10988,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.094807,2,11071,56,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.151578,1,10998,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.157573,2,11078,56,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.208979,1,10972,16,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.213964,2,11081,56,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.26625,1,10977,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.271256,2,11083,57,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.327938,1,10973,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.332932,2,11075,56,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.387062,1,10969,16,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.390154,2,11071,56,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.447266,1,10993,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.451265,2,11089,56,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.50825,1,10980,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.510251,2,11071,54,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.592799,1,10961,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.613133,2,11061,54,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.661739,1,10953,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.67382,2,11082,54,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.732711,1,10953,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.73481,2,11086,54,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.76279,1,11023,16,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.796075,2,11057,55,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.823948,1,10976,16,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.863027,2,11062,55,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.866026,1,10975,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.870694,2,11072,54,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.926118,1,10966,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.932198,2,11070,55,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
11.986246,1,10973,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
11.994019,2,11063,55,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
12.054226,1,10949,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
12.057225,2,11090,55,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
12.115248,1,10995,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
12.119406,2,11062,55,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
12.177205,1,10955,15,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
12.183709,2,11150,19,3226,177.5665283203125,0,177.4017333984375,0.164794921875,3,3
12.238777,1,10945,18,27128,160.6256103515625,0,160.4718017578125,0.15380859375,3,3
12.24277,2,11141,17,3208,177.5665283203125,0,177.3028564453125,0.263671875,3,3
12.302206,1,10917,47,27108,160.6256103515625,0,160.3619384765625,0.263671875,3,3
12.304926,2,11085,82,3160,177.5665283203125,0,177.0391845703125,0.52734375,3,3
12.364279,1,10926,60,27104,160.6256103515625,0,160.3399658203125,0.28564453125,3,3
12.369282,2,11051,139,3144,177.5665283203125,0,176.9512939453125,0.615234375,3,3
12.427921,1,10899,86,27096,160.6256103515625,0,160.2960205078125,0.32958984375,3,3
12.433514,2,11020,188,3144,177.5665283203125,0,176.9512939453125,0.615234375,3,3
12.490319,1,10912,95,27114,160.6256103515625,0,160.3948974609375,0.230712890625,3,3
12.493656,2,11065,197,3198,177.5665283203125,0,177.2479248046875,0.318603515625,3,3
12.54849,1,10966,53,27172,160.6256103515625,0,160.7135009765625,-0.0823974609375,3,3
12.553315,2,11082,89,3286,177.5665283203125,1,177.7313232421875,-0.1593017578125,3,3
12.619201,1,10936,22,27224,160.6256103515625,0,160.9991455078125,-0.3680419921875,3,3
12.624489,2,11069,21,3348,177.5665283203125,0,178.0718994140625,-0.4998779296875,3,3
12.685088,1,10921,62,27232,160.6256103515625,0,161.0430908203125,-0.4119873046875,3,3
12.690359,2,11064,52,3348,177.5665283203125,0,178.0718994140625,-0.4998779296875,3,3
12.748771,1,10927,66,27198,160.6256103515625,0,160.8563232421875,-0.2252197265625,3,3
12.754657,2,11105,44,3298,177.5665283203125,0,177.7972412109375,-0.2252197265625,3,3
12.814103,1,10945,46,27178,160.6256103515625,0,160.7464599609375,-0.1153564453125,3,3
12.819113,2,11114,32,3284,177.5665283203125,0,177.7203369140625,-0.1483154296875,3,3
12.882079,1,10947,54,27178,160.6256103515625,0,160.7464599609375,-0.1153564453125,3,3
12.887069,2,11120,19,3242,177.5665283203125,0,177.4896240234375,0.076904296875,3,3
12.949413,1,10923,72,27202,160.6256103515625,0,160.8782958984375,-0.2471923828125,3,3
12.952416,2,11064,59,3198,177.5665283203125,0,177.2479248046875,0.318603515625,3,3
13.01987,1,10956,104,27208,160.6256103515625,0,160.9112548828125,-0.2801513671875,3,3
13.025014,2,11103,79,3218,177.5665283203125,0,177.3577880859375,0.208740234375,3,3
13.074472,1,10948,67,27142,160.6256103515625,-1,160.5487060546875,0.076904296875,3,3
13.085058,2,11114,42,3254,177.5665283203125,0,177.5555419921875,0.010986328125,3,3
13.148945,1,10978,16,27128,160.6256103515625,0,160.4718017578125,0.15380859375,3,3
13.152945,2,11092,45,3330,177.5665283203125,0,177.9730224609375,-0.4010009765625,3,3
13.154951,1,10952,16,27106,160.6256103515625,0,160.3509521484375,0.274658203125,3,3
13.157898,2,11069,50,3330,177.5665283203125,0,177.9730224609375,-0.4010009765625,3,3
13.214285,1,10995,15,27104,160.6256103515625,0,160.3399658203125,0.28564453125,3,3
13.219276,2,11115,78,3330,177.5665283203125,0,177.9730224609375,-0.4010009765625,3,3
13.278678,1,10925,49,27102,160.6256103515625,0,160.3289794921875,0.296630859375,3,3
13.282767,2,11039,103,3330,177.5665283203125,0,177.9730224609375,-0.4010009765625,3,3
13.339509,1,10914,56,27102,160.6256103515625,0,160.3289794921875,0.296630859375,3,3
13.343272,2,11049,100,3288,177.5665283203125,0,177.7423095703125,-0.1702880859375,3,3
13.403628,1,11005,44,27142,160.6256103515625,0,160.5487060546875,0.076904296875,3,3
13.40857,2,11134,34,3230,177.5665283203125,0,177.4237060546875,0.142822265625,3,3
13.47426,1,10979,17,27192,160.6256103515625,0,160.8233642578125,-0.1922607421875,3,3
13.478282,2,11093,44,3182,177.5665283203125,0,177.1600341796875,0.406494140625,3,3
13.543301,1,10949,17,27160,160.6256103515625,0,160.6475830078125,-0.0164794921875,3,3
13.548763,2,11171,40,3218,177.5665283203125,0,177.3577880859375,0.208740234375,3,3
13.618715,1,10977,16,27152,160.6256103515625,0,160.6036376953125,0.02197265625,3,3
13.62372,2,11111,23,3228,177.5665283203125,0,177.4127197265625,0.15380859375,3,3
13.687458,1,10996,15,27152,160.6256103515625,0,160.6036376953125,0.02197265625,3,3
13.690461,2,11125,19,3236,177.5665283203125,0,177.4566650390625,0.10986328125,3,3
13.749454,1,10984,15,27152,160.6256103515625,0,160.6036376953125,0.02197265625,3,3
13.761249,2,11086,24,3240,177.5665283203125,0,177.4786376953125,0.087890625,3,3
13.765733,1,10979,15,27152,160.6256103515625,0,160.6036376953125,0.02197265625,3,3
13.769439,2,11126,28,3242,177.5665283203125,0,177.4896240234375,0.076904296875,3,3
13.825639,1,10937,14,27152,160.6256103515625,0,160.6036376953125,0.02197265625,3,3
13.831895,2,11088,41,3242,177.5665283203125,0,177.4896240234375,0.076904296875,3,3
13.889344,1,10969,15,27152,160.6256103515625,0,160.6036376953125,0.02197265625,3,3
13.892844,2,11091,49,3242,177.5665283203125,0,177.4896240234375,0.076904296875,3,3
13.954464,1,10950,15,27152,160.6256103515625,0,160.6036376953125,0.02197265625,3,3
13.959875,2,11069,54,3246,177.5665283203125,0,177.5115966796875,0.054931640625,3,3
14.022998,1,10988,15,27150,160.6256103515625,0,160.5926513671875,0.032958984375,3,3
14.026701,2,11085,56,3246,177.5665283203125,0,177.5115966796875,0.054931640625,3,3
14.089065,1,10975,15,27150,160.6256103515625,0,160.5926513671875,0.032958984375,3,3
14.093057,2,11088,54,3258,177.5665283203125,0,177.5775146484375,-0.0054931640625,3,3
14.153838,1,10975,16,27162,160.6256103515625,0,160.6585693359375,-0.0274658203125,3,3
14.15584,2,11081,24,3320,177.5665283203125,1,177.9180908203125,-0.3460693359375,3,3
14.218495,1,10921,33,27198,160.6256103515625,0,160.8563232421875,-0.2252197265625,3,3
14.220505,2,11032,79,3356,177.5665283203125,0,178.1158447265625,-0.5438232421875,3,3
14.286177,1,10921,51,27202,160.6256103515625,0,160.8782958984375,-0.2471923828125,3,3
14.35322,1,10977,38,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
14.358214,2,11098,53,3174,177.5665283203125,-1,177.1160888671875,0.450439453125,3,3
14.361474,1,10950,35,27102,160.6256103515625,0,160.3289794921875,0.296630859375,3,3
14.363697,2,11071,61,3174,177.5665283203125,-1,177.1160888671875,0.450439453125,3,3
14.425292,1,10946,73,27092,160.6256103515625,0,160.2740478515625,0.3515625,3,3
14.427986,2,11035,112,3172,177.5665283203125,0,177.1051025390625,0.46142578125,3,3
14.489243,1,10931,78,27126,160.6256103515625,0,160.4608154296875,0.164794921875,3,3
14.493239,2,11074,98,3236,177.5665283203125,1,177.4566650390625,0.10986328125,3,3
14.551058,1,10970,19,27164,160.6256103515625,0,160.6695556640625,-0.0384521484375,3,3
14.556098,2,11103,18,3306,177.5665283203125,0,177.8411865234375,-0.2691650390625,3,3
14.617425,1,10967,15,27186,160.6256103515625,0,160.7904052734375,-0.1593017578125,3,3
14.621516,2,11080,53,3328,177.5665283203125,0,177.9620361328125,-0.3900146484375,3,3
14.676639,1,11006,15,27186,160.6256103515625,0,160.7904052734375,-0.1593017578125,3,3
14.68311,2,11046,70,3320,177.5665283203125,0,177.9180908203125,-0.3460693359375,3,3
14.741486,1,10986,15,27184,160.6256103515625,0,160.7794189453125,-0.1483154296875,3,3
14.744968,2,11072,59,3292,177.5665283203125,0,177.7642822265625,-0.1922607421875,3,3
14.805214,1,10967,14,27184,160.6256103515625,0,160.7794189453125,-0.1483154296875,3,3
14.809718,2,11063,60,3284,177.5665283203125,0,177.7203369140625,-0.1483154296875,3,3
14.870312,1,11003,16,27158,160.6256103515625,0,160.6365966796875,-0.0054931640625,3,3
14.875552,2,11122,31,3250,177.5665283203125,0,177.5335693359375,0.032958984375,3,3
14.935874,1,10969,35,27120,160.6256103515625,0,160.4278564453125,0.19775390625,3,3
14.940869,2,11127,17,3234,177.5665283203125,0,177.4456787109375,0.120849609375,3,3
14.995067,1,10945,56,27114,160.6256103515625,0,160.3948974609375,0.230712890625,3,3
14.999991,2,11109,16,3222,177.5665283203125,0,177.3797607421875,0.186767578125,3,3
15.05798,1,10921,62,27132,160.6256103515625,0,160.4937744140625,0.1318359375,3,3
15.062096,2,11113,28,3216,177.5665283203125,0,177.3468017578125,0.2197265625,3,3
15.120544,1,10952,34,27218,160.6256103515625,1,160.9661865234375,-0.3350830078125,3,3
15.125418,2,11096,20,3282,177.5665283203125,1,177.7093505859375,-0.1373291015625,3,3
15.185993,1,10941,57,27218,160.6256103515625,0,160.9661865234375,-0.3350830078125,3,3
15.190719,2,11104,31,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
15.251014,1,10933,25,27134,160.6256103515625,-1,160.5047607421875,0.120849609375,3,3
15.253024,2,11026,137,3124,177.5665283203125,-1,176.8414306640625,0.72509765625,3,3
15.316782,1,10926,52,27108,160.6256103515625,0,160.3619384765625,0.263671875,3,3
15.321788,2,11042,205,3160,177.5665283203125,0,177.0391845703125,0.52734375,3,3
15.376485,1,10977,51,27152,160.6256103515625,0,160.6036376953125,0.02197265625,3,3
15.450715,1,10930,51,27232,160.6256103515625,1,161.0430908203125,-0.4119873046875,3,3
15.454331,2,11032,73,3368,177.5665283203125,0,178.1817626953125,-0.6097412109375,3,3
15.458021,1,10910,89,27234,160.6256103515625,0,161.0540771484375,-0.4229736328125,3,3
15.459498,2,11049,74,3360,177.5665283203125,0,178.1378173828125,-0.5657958984375,3,3
15.517101,1,11002,41,27166,160.6256103515625,-1,160.6805419921875,-0.0494384765625,3,3
15.522268,2,11099,43,3216,177.5665283203125,-2,177.3468017578125,0.2197265625,3,3
15.588039,1,10980,18,27164,160.6256103515625,0,160.6695556640625,-0.0384521484375,3,3
15.592038,2,11116,68,3238,177.5665283203125,0,177.4676513671875,0.098876953125,3,3
15.656018,1,10965,15,27160,160.6256103515625,0,160.6475830078125,-0.0164794921875,3,3
15.658263,2,11122,25,3254,177.5665283203125,0,177.5555419921875,0.010986328125,3,3
15.725669,1,10965,16,27160,160.6256103515625,0,160.6475830078125,-0.0164794921875,3,3
15.731662,2,11065,31,3254,177.5665283203125,0,177.5555419921875,0.010986328125,3,3
15.794547,1,10935,15,27160,160.6256103515625,0,160.6475830078125,-0.0164794921875,3,3
15.798543,2,11118,39,3254,177.5665283203125,0,177.5555419921875,0.010986328125,3,3
15.86298,1,10953,15,27160,160.6256103515625,0,160.6475830078125,-0.0164794921875,3,3
15.86707,2,11122,34,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
15.929511,1,11018,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
15.931892,2,11121,16,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
15.995775,1,10932,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
15.99778,2,11139,16,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.055293,1,10962,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.063207,2,11116,15,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.121949,1,10967,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.132495,2,11148,16,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.201205,1,10947,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.203227,2,11112,38,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.209203,1,11012,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.213205,2,11105,39,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.275263,1,10991,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.280309,2,11095,40,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.343417,1,10963,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.347405,2,11099,40,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.410458,1,10977,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.415449,2,11129,39,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.476427,1,11014,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.481309,2,11106,40,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.542354,1,10934,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.546362,2,11097,40,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.608133,1,10965,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.612139,2,11100,40,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.677797,1,10980,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.680285,2,11097,39,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.746996,1,10946,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.750989,2,11071,39,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.803306,1,10984,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.811353,2,11099,40,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.874376,1,10980,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.878228,2,11071,39,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.929583,1,10975,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.940698,2,11105,40,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
16.9457,1,10966,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
16.949701,2,11071,40,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.006383,1,10957,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.011858,2,11088,40,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.071379,1,10984,16,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.07524,2,11127,40,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.134884,1,10972,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.139536,2,11113,41,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.199008,1,10934,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.204013,2,11141,44,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.263439,1,10970,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.268439,2,11115,43,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.331359,1,11018,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.336621,2,11091,43,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.400259,1,10980,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.4026,2,11097,43,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.469838,1,10963,16,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.473748,2,11105,43,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.540151,1,10964,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.543149,2,11058,43,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.547268,1,10993,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.550283,2,11105,43,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.614286,1,10972,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.619121,2,11080,44,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.68193,1,10994,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.686802,2,11061,43,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.753605,1,10995,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.755601,2,11161,43,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.821642,1,10965,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.825037,2,11091,43,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.89528,1,10946,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.898278,2,11096,43,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
17.962171,1,10981,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
17.964179,2,11111,43,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.031786,1,10974,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.0338,2,11092,44,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.104531,1,10962,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.107542,2,11117,44,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.112537,1,10970,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.115539,2,11122,44,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.176572,1,10956,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.17919,2,11088,45,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.247289,1,10966,16,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.250286,2,11089,46,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.315071,1,10996,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.317077,2,11083,46,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.382333,1,11006,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.385343,2,11098,45,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.454965,1,10980,14,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.458972,2,11106,45,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.522645,1,10965,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.526105,2,11109,46,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.595053,1,10962,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.59757,2,11092,46,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.602068,1,10937,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.605069,2,11082,46,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.667254,1,10968,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.673253,2,11053,46,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.737279,1,10979,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.741278,2,11086,46,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.80828,1,10968,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.810771,2,11088,45,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.876375,1,11027,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.879887,2,11078,46,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.94962,1,11010,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.951631,2,11065,45,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
18.953627,1,10986,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
18.956631,2,11074,46,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
19.022494,1,10962,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
19.026493,2,11110,45,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
19.087101,1,10981,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
19.092102,2,11097,48,3256,177.5665283203125,0,177.5665283203125,0.0,3,3
19.151468,1,10964,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
19.156467,2,11069,42,3258,177.5665283203125,0,177.5775146484375,-0.0054931640625,3,3
19.220516,1,10988,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
19.22552,2,11119,41,3258,177.5665283203125,0,177.5775146484375,-0.0054931640625,3,3
19.287882,1,10981,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
19.292121,2,11117,40,3258,177.5665283203125,0,177.5775146484375,-0.0054931640625,3,3
19.358233,1,10973,16,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
19.360232,2,11094,39,3258,177.5665283203125,0,177.5775146484375,-0.0054931640625,3,3
19.452698,1,10947,15,27156,160.6256103515625,0,160.6256103515625,0.0,3,3
19.456699,2,11141,15,3258,177.5665283203125,0,177.5775146484375,-0.0054931640625,3,3
